"SPY","^VIX","^TNX","OIL","GLD","GOLD","^N225","^FTSE","SPXS","SPXL"
"2010-12-10",112.434097,17.610001,3.296,24.75,135.410004,87.016933,10211.950195,5813,230.999995,22.700001
"2010-12-13",112.50635,17.549999,3.283,24.860001,136.050003,88.619903,10293.889648,5860.799805,230.749995,22.726669
"2010-12-14",112.605706,17.610001,3.455,24.9,136.179993,87.405533,10316.769531,5891.200195,230.249995,22.783331
"2010-12-15",112.090865,17.940001,3.52,24.959999,134.699997,85.627692,10309.780273,5882.200195,232.999995,22.47333
"2010-12-16",112.741192,17.389999,3.477,24.799999,133.809998,85.258526,10311.290039,5881.100098,228.999995,22.85667
"2010-12-17",112.861949,16.110001,3.33,24.83,134.199997,84.763061,10303.830078,5871.799805,227.499995,23.00667
"2010-12-20",113.134339,16.41,3.349,24.98,135.110001,84.68534,10216.410156,5891.600098,226.249995,23.126671
"2010-12-21",113.851645,16.49,3.326,25.15,135.320007,82.373181,10370.530273,5951.799805,221.749995,23.59
"2010-12-22",114.205756,15.45,3.346,25.379999,135.050003,81.926293,10346.480469,5983.5,219.749995,23.799999
"2010-12-23",114.04232,16.469999,3.393,25.65,134.660004,81.799994,NA,5996.100098,220.249995,23.700001
"2010-12-24",NA,NA,NA,NA,NA,NA,10279.19043,6008.899902,NA,NA
"2010-12-27",114.087721,17.67,3.351,25.450001,135.020004,79.235244,10355.990234,6008.899902,220.249995,23.719999
"2010-12-28",114.251158,17.52,3.481,25.6,137.220001,81.73199,10292.629883,6008.899902,219.999995,23.780001
"2010-12-29",114.332873,17.280001,3.341,25.540001,137.710007,81.440545,10344.540039,5996.399902,218.999995,23.889999
"2010-12-30",114.15128,17.52,3.369,25.059999,137.029999,79.55584,10228.919922,5971,219.499995,23.803329
"2010-12-31",114.178518,17.75,3.305,25.610001,138.720001,79.983301,NA,5899.899902,219.249995,23.83333
"2011-01-03",115.358895,17.610001,3.342,25.68,138,79.274105,NA,5899.899902,213.249995,24.51
"2011-01-04",115.295337,17.379999,3.346,25.01,134.75,78.38033,10398.099609,6013.899902,213.999995,24.389999
"2011-01-05",115.8946,17.02,3.483,25.32,134.369995,75.941872,10380.769531,6043.899902,210.499995,24.76667
"2011-01-06",115.667605,17.4,3.419,24.74,133.830002,76.884225,10529.759766,6019.5,211.249995,24.639999
"2011-01-07",115.44061,17.139999,3.328,24.77,133.580002,77.049377,10541.040039,5984.299805,212.749995,24.52
"2011-01-10",115.295337,17.540001,3.304,25.07,134.119995,77.894582,NA,5956.299805,213.249995,24.459999
"2011-01-11",115.703925,16.889999,3.341,25.58,134.910004,79.099235,10510.679688,6014,210.499995,24.73333
"2011-01-12",116.748104,16.24,3.355,25.68,135.460007,79.274105,10512.799805,6050.700195,204.749995,25.42
"2011-01-13",116.557422,16.389999,3.301,25.48,134.050003,78.564917,10589.759766,6023.899902,205.749995,25.309999
"2011-01-14",117.401851,15.46,3.333,25.639999,132.690002,78.99237,10499.040039,6002.100098,201.749995,25.77667
"2011-01-17",NA,NA,NA,NA,NA,NA,10502.860352,5985.700195,NA,NA
"2011-01-18",117.601608,15.87,3.364,25.51,133.429993,80.867359,10518.980469,6056.399902,200.249996,26.01
"2011-01-19",116.448469,17.309999,3.337,25.389999,133.720001,79.895862,10557.099609,5976.700195,206.249995,25.17333
"2011-01-20",116.294114,17.99,3.459,24.690001,131.199997,77.360256,10437.30957,5867.899902,207.999995,25.01333
"2011-01-21",116.557422,18.469999,3.416,24.65,131.029999,77.263108,10274.519531,5896.299805,206.749995,25.17667
"2011-01-24",117.220258,17.65,3.408,24.27,130.360001,77.029951,10345.110352,5943.899902,202.499995,25.603331
"2011-01-25",117.283809,17.59,3.319,23.82,130.100006,74.125179,10464.419922,5917.700195,202.499995,25.620001
"2011-01-26",117.737799,16.639999,3.428,24.200001,131.160004,74.766362,10401.900391,5969.200195,199.499996,25.99
"2011-01-27",118.028359,16.15,3.385,23.59,127.93,73.843444,10478.660156,5965.100098,198.249996,26.206671
"2011-01-28",115.96724,20.040001,3.329,24.73,130.279999,74.25147,10360.339844,5881.399902,208.499995,24.84667
"2011-01-31",116.838894,19.530001,3.378,25.440001,129.869995,74.309758,10237.919922,5862.899902,203.499995,25.39333
"2011-02-01",118.709345,17.629999,3.443,25.08,130.800003,76.515059,10274.5,5957.799805,193.499996,26.58333
"2011-02-02",118.48235,17.299999,3.489,25.16,130.449997,76.349899,10457.360352,6000.100098,194.999996,26.443331
"2011-02-03",118.745658,16.690001,3.541,25.09,132.199997,78.050017,10431.360352,5983.299805,193.499996,26.636669
"2011-02-04",119.081606,15.93,3.652,24.549999,131.660004,77.680852,10543.519531,5997.399902,191.749996,26.84333
"2011-02-07",119.826156,16.280001,3.644,24.1,131.679993,79.711283,10592.040039,6051,188.249996,27.389999
"2011-02-08",120.37095,15.81,3.725,24.08,133.139999,79.905579,10635.980469,6091.299805,185.249996,27.74667
"2011-02-09",120.098553,15.87,3.642,23.969999,133.070007,77.758573,10617.830078,6052.299805,186.749996,27.58667
"2011-02-10",120.143955,16.09,3.708,24.02,132.850006,76.515059,10605.650391,6020,186.249996,27.633329
"2011-02-11",120.861253,15.69,3.646,23.690001,132.320007,74.82465,NA,6062.899902,182.499996,28.15667
"2011-02-14",121.1518,15.95,3.614,23.57,132.949997,75.640711,10725.540039,6060.100098,180.999996,28.370001
"2011-02-15",120.77045,16.370001,3.616,23.23,133.970001,75.961306,10746.669922,6037.100098,182.749996,28.09667
"2011-02-16",121.533164,16.719999,3.621,23.33,134.100006,76.563629,10808.290039,6085.299805,179.249996,28.623329
"2011-02-17",121.89635,16.59,3.574,23.68,135.039993,76.884225,10836.639648,6087.399902,177.749996,28.90667
"2011-02-18",122.150584,16.43,3.589,23.889999,135.410004,79.526696,10842.799805,6083,176.999996,29.023331
"2011-02-21",NA,NA,NA,NA,NA,NA,10857.530273,6014.799805,NA,NA
"2011-02-22",119.69904,20.799999,3.461,25.35,136.289993,78.458052,10664.700195,5996.799805,187.999996,27.226669
"2011-02-23",118.963578,22.129999,3.487,26.26,137.509995,78.545483,10579.099609,5923.5,191.749996,26.703329
"2011-02-24",118.881849,21.32,3.438,25.690001,136.479996,77.301969,10452.709961,5920,191.800006,26.639999
"2011-02-25",120.15303,19.219999,3.425,26.200001,137.380005,78.982661,10526.759766,6001.200195,185.000003,27.52
"2011-02-28",120.897567,18.35,3.414,25.85,137.660004,78.642631,10624.089844,5994,181.899997,28.049999
"2011-03-01",118.881849,21.01,3.414,26.74,140.029999,79.643278,10754.030273,5935.799805,191.000003,26.636669
"2011-03-02",119.136096,20.700001,3.464,27.370001,139.919998,79.16724,10492.379883,5914.899902,189.750003,26.773331
"2011-03-03",121.188127,18.6,3.572,27.23,138.089996,78.215177,10586.019531,6005.100098,179.800006,28.15667
"2011-03-04",120.280147,19.059999,3.492,28.030001,139.350006,78.186034,10693.660156,5990.399902,183.600009,27.58333
"2011-03-07",119.335839,20.66,3.497,28.049999,139.720001,74.81494,10505.019531,5973.799805,188.250003,26.876671
"2011-03-08",120.380025,19.82,3.544,27.99,139.360001,71.64786,10525.19043,5974.799805,183.250003,27.58
"2011-03-09",120.207506,20.219999,3.469,27.83,139.410004,72.803943,10589.5,5937.299805,184.250003,27.459999
"2011-03-10",117.982958,21.790001,3.393,27.35,137.770004,70.501494,10434.379883,5845.299805,194.2,25.956671
"2011-03-11",118.800134,20.08,3.393,26.889999,138.220001,71.531278,10254.429688,5828.700195,190.300006,26.443331
"2011-03-14",118.082836,21.129999,3.347,27.040001,138.860001,71.366125,9620.490234,5775.200195,193.500003,25.99
"2011-03-15",116.72994,24.32,3.323,25.959999,136.270004,70.404346,8605.150391,5695.299805,199.899997,25.17667
"2011-03-16",114.56895,29.4,3.212,26.16,136.240005,69.432849,9093.719727,5598.200195,210.45,23.82333
"2011-03-17",116.085275,26.370001,3.248,27.040001,136.970001,70.142037,8962.669922,5696.100098,202.95,24.610001
"2011-03-18",116.507504,24.440001,3.277,27.049999,138.369995,71.103824,9206.75,5718.100098,200.45,24.946671
"2011-03-21",118.313118,20.610001,3.323,27.18,139.139999,71.278694,NA,5786.100098,191.100009,26.09333
"2011-03-22",117.902741,20.209999,3.332,27.73,139.050003,71.939312,9608.320312,5762.700195,192.95,25.81333
"2011-03-23",118.240163,19.17,3.348,27.879999,140.339996,73.338261,9449.469727,5795.899902,191.500003,26.033331
"2011-03-24",119.37094,18,3.404,27.809999,139.220001,73.619996,9435.009766,5880.899902,185.899997,26.803329
"2011-03-25",119.735718,17.91,3.444,27.9,139.259995,73.930875,9536.129883,5900.799805,184.000003,27.066669
"2011-03-28",119.443896,19.440001,3.448,27.379999,138.539993,71.764442,9478.530273,5904.5,185.350009,26.870001
"2011-03-29",120.246394,18.16,3.491,27.67,138.210007,71.696438,9459.080078,5932.200195,181.500003,27.41667
"2011-03-30",121.076249,17.709999,3.455,27.549999,138.669998,71.910161,9708.790039,5948.299805,177.7,28.030001
"2011-03-31",120.912095,17.74,3.454,28.200001,139.860001,79.215818,9755.099609,5908.799805,178.000003,27.950001
"2011-04-01",121.422771,17.4,3.451,28.59,139.199997,81.217098,9708.389648,6009.899902,175.500003,28.299999
"2011-04-04",121.523083,17.5,3.431,28.66,139.839996,79.244961,9718.889648,6017,175.000003,28.383329
"2011-04-05",121.504855,17.25,3.487,28.559999,142.050003,85.336241,9615.549805,6007.100098,174.899997,28.383329
"2011-04-06",121.887861,16.9,3.545,28.74,142.380005,83.208668,9584.370117,6041.100098,173.500003,28.60667
"2011-04-07",121.57781,17.110001,3.555,29.200001,142.509995,82.926934,9590.929688,6007.399902,174.750003,28.379999
"2011-04-08",121.158319,17.870001,3.57,29.98,143.660004,84.714483,9768.080078,6055.799805,176.750003,28.043329
"2011-04-11",120.793555,16.59,3.57,28.879999,142.639999,83.402965,9719.700195,6053.399902,178.550006,27.790001
"2011-04-12",119.890744,17.09,3.5,27.969999,141.610001,82.645199,9555.259766,5964.5,182.7,27.136669
"2011-04-13",119.88163,16.92,3.466,28.309999,141.899994,81.89715,9641.179688,6010.399902,182.149997,27.16667
"2011-04-14",119.972814,16.27,3.485,28.66,143.809998,83.742987,9653.919922,5963.799805,182.000003,27.23667
"2011-04-15",120.410534,15.32,3.41,28.969999,145.050003,83.704134,9591.519531,5996,179.750003,27.543329
"2011-04-18",119.060889,16.959999,3.371,28.389999,145.929993,82.975511,9556.650391,5870.100098,185.899997,26.59
"2011-04-19",119.744833,15.83,3.356,28.440001,145.929993,82.888073,9441.030273,5896.899902,182.899997,27.00667
"2011-04-20",121.377186,15.07,3.4,29.33,146.5,84.423039,9606.820312,6022.299805,174.899997,28.22333
"2011-04-21",121.997288,14.69,3.4,29.559999,146.740005,84.714483,9685.769531,6018.299805,172.2,28.629999
"2011-04-22",NA,NA,NA,NA,NA,NA,9682.209961,6018.299805,NA,NA
"2011-04-25",121.869619,15.77,3.363,29.549999,146.869995,82.888073,9671.959961,6018.299805,172.7,28.57
"2011-04-26",122.918327,15.62,3.32,29.5,146.380005,83.198951,9558.69043,6069.399902,168.199999,29.293329
"2011-04-27",123.720825,15.35,3.368,29.870001,149.199997,84.549331,9691.839844,6068.200195,164.949999,29.853331
"2011-04-28",124.122074,14.62,3.312,29.73,149.820007,83.014365,9849.740234,6069.899902,163.399996,30.14333
"2011-04-29",124.413883,14.75,3.296,29.98,152.369995,84.102443,NA,6069.899902,162.050005,30.40333
"2011-05-02",124.222386,15.99,3.286,29.799999,150.410004,81.362824,10004.200195,6069.899902,163.050005,30.216669
"2011-05-03",123.775538,16.700001,3.255,29.25,149.880005,79.643278,NA,6082.899902,165.100009,29.786671
"2011-05-04",122.954812,17.08,3.223,28.66,147.729996,80.760493,NA,5984.100098,168.550006,29.17333
"2011-05-05",121.842262,18.200001,3.168,25.99,143.470001,77.107672,NA,5920,172.649996,28.47333
"2011-05-06",122.380295,18.4,3.157,25.639999,145.300003,77.457411,9859.200195,5976.799805,170.550006,28.81333
"2011-05-09",122.854499,17.16,3.142,27.02,147.380005,77.94316,9794.379883,5942.700195,168.000003,29.23
"2011-05-10",123.903207,15.91,3.195,27.129999,147.899994,77.496265,9818.759766,6018.899902,163.600009,30.00667
"2011-05-11",122.599162,16.950001,3.157,25.959999,146.539993,76.035362,9864.259766,5976,168.850009,29.049999
"2011-05-12",123.182793,16.030001,3.23,25.9,146.589996,74.623154,9716.650391,5945,166.449999,29.456671
"2011-05-13",122.234383,17.07,3.187,26.01,145.630005,74.136185,9648.769531,5925.899902,170.449999,28.713329
"2011-05-16",121.459256,18.24,3.149,25.360001,145.369995,73.44469,9558.299805,5923.700195,173.7,28.17667
"2011-05-17",121.441013,17.549999,3.121,25.41,144.740005,74.730288,9567.019531,5861,174.149996,28.09667
"2011-05-18",122.526206,16.23,3.171,26.08,145.600006,75.752919,9662.080078,5923.5,169.149996,28.91333
"2011-05-19",122.818015,15.52,3.171,25.75,145.649994,75.00299,9620.820312,5956,168.100009,29.06333
"2011-05-20",121.842262,17.43,3.152,26.059999,147.490005,75.811353,9607.080078,5948.5,171.649996,28.440001
"2011-05-23",120.428776,18.27,3.134,25.35,147.830002,74.340711,9460.629883,5835.899902,177.899997,27.383329
"2011-05-24",120.328464,17.82,3.123,25.9,148.589996,76.38598,9477.169922,5858.399902,178.45,27.33
"2011-05-25",120.729713,17.07,3.129,26.360001,148.580002,76.863208,9422.879883,5870.100098,176.399997,27.626671
"2011-05-26",121.285988,16.09,3.061,26.139999,148.220001,77.496269,9562.049805,5881,173.850009,28.040001
"2011-05-27",121.751064,15.98,3.064,26.200001,149.699997,79.06431,9521.94043,5938.899902,171.45,28.389999
"2011-05-30",NA,NA,NA,NA,NA,NA,9504.969727,5938.899902,NA,NA
"2011-05-31",123.018639,15.45,3.05,26.77,149.639999,79.823981,9693.730469,5990,166.250002,29.26667
"2011-06-01",120.255508,18.299999,2.966,26.07,149.910004,78.528641,9719.610352,5928.600098,177.300006,27.309999
"2011-06-02",120.127839,18.09,3.03,26.17,149.5,78.713692,9555.040039,5847.899902,177.800006,27.219999
"2011-06-03",118.93322,17.950001,2.997,26.17,150.220001,78.889001,9492.209961,5855,183.149997,26.396669
"2011-06-06",117.67476,18.49,3.002,25.700001,150.479996,77.642361,9380.349609,5863.200195,189.399997,25.5
"2011-06-07",117.601818,18.07,3.011,25.74,150.419998,78.216981,9442.950195,5864.700195,189.800006,25.47333
"2011-06-08",117.109371,18.790001,2.962,26.26,149.809998,75.032206,9449.459961,5808.899902,192.149997,25.123329
"2011-06-09",118.003053,17.77,2.998,26.49,150.559998,77.99298,9467.150391,5856.299805,188.100009,25.646669
"2011-06-10",116.361593,18.860001,2.971,25.74,149.240005,75.976928,9514.44043,5765.799805,195.899997,24.56333
"2011-06-13",116.452784,19.610001,2.991,25.18,147.770004,74.535496,9448.209961,5773.5,195.899997,24.58667
"2011-06-14",117.930111,18.26,3.099,25.75,148.669998,75.733443,9547.790039,5803.100098,188.050006,25.523331
"2011-06-15",115.832675,21.32,2.973,24.690001,149.119995,74.009568,9574.320312,5742.600098,197.899997,24.203329
"2011-06-16",116.08802,22.73,2.909,24.59,148.970001,72.451269,9411.280273,5698.799805,197.100009,24.303329
"2011-06-17",116.434433,21.85,2.944,24.049999,149.940002,73.171981,9351.400391,5714.899902,195.399997,24.50333
"2011-06-20",117.030117,19.99,2.963,24.120001,150.029999,73.094071,9354.320312,5693.399902,192.2,24.9
"2011-06-21",118.633897,18.860001,2.985,24.16,150.759995,76.113279,9459.660156,5775.299805,183.95,25.946671
"2011-06-22",117.919071,18.52,2.993,24.379999,150.990005,77.564445,9629.429688,5773,187.100009,25.49667
"2011-06-23",117.57999,19.290001,2.909,23.639999,148.339996,77.94428,9596.740234,5674.399902,188.500003,25.299999
"2011-06-24",116.214481,21.1,2.871,23.459999,146.259995,76.609989,9678.709961,5697.700195,195.000003,24.463329
"2011-06-27",117.250069,20.559999,2.927,23.360001,145.729996,77.535228,9578.30957,5722.299805,190.100009,25.040001
"2011-06-28",118.780532,19.17,3.045,23.91,146.240005,79.161703,9648.980469,5766.899902,182.500003,26.046671
"2011-06-29",119.797787,17.27,3.108,24.459999,147.179993,81.168013,9797.259766,5856,177.550006,26.74333
"2011-06-30",120.943344,16.52,3.158,24.469999,146,81.859516,9816.089844,5945.700195,172.800006,27.49667
"2011-07-01",122.730411,15.87,3.197,24.4,144.929993,80.534959,9868.070312,5989.799805,165.000002,28.67667
"2011-07-04",NA,NA,NA,NA,NA,NA,9965.089844,6017.5,NA,NA
"2011-07-05",122.629601,16.059999,3.136,25.07,147.630005,80.924529,9972.459961,6024,165.300006,28.639999
"2011-07-06",122.776236,16.34,3.095,25.02,148.910004,80.797919,10082.480469,6002.899902,164.350009,28.783331
"2011-07-07",124.050095,15.95,3.149,25.43,149.149994,81.91795,10071.139648,6054.600098,159.100008,29.709999
"2011-07-08",123.170301,15.95,3.016,24.84,150.25,81.577073,10137.730469,5990.600098,162.500002,29.08
"2011-07-11",120.943344,18.389999,2.917,24.51,151.589996,81.216713,10069.530273,5929.200195,171.550006,27.463329
"2011-07-12",120.420964,19.870001,2.908,24.969999,152.770004,81.684207,9925.919922,5869,173.850009,27.07
"2011-07-13",120.824202,19.91,2.891,25.26,154.139999,84.742372,9963.139648,5906.399902,172.2,27.33333
"2011-07-14",119.990233,20.799999,2.944,24.700001,154.539993,84.985857,9936.120117,5847,175.750003,26.76
"2011-07-15",120.686741,19.530001,2.908,25.09,155.199997,85.706569,9974.469727,5843.700195,172.550006,27.23333
"2011-07-18",119.696978,20.950001,2.909,24.73,156.570007,86.836341,NA,5752.799805,177.350009,26.47333
"2011-07-19",121.639838,19.209999,2.891,25.200001,154.660004,86.027971,9889.719727,5790,168.550006,27.799999
"2011-07-20",121.566521,19.09,2.933,25.299999,156.020004,86.904517,10005.900391,5853.799805,168.800006,27.73333
"2011-07-21",123.252792,17.559999,3.01,25.5,154.830002,87.94663,10010.389648,5899.899902,162.000002,28.85
"2011-07-22",123.335268,17.52,2.964,25.66,156.119995,88.268024,10132.110352,5935,161.500002,28.953329
"2011-07-25",122.647934,19.35,3.004,25.469999,157.339996,88.404375,10050.009766,5925.299805,164.250002,28.440001
"2011-07-26",122.189711,20.23,2.951,25.57,157.770004,89.524405,10097.719727,5929.700195,166.300006,28.110001
"2011-07-27",119.687818,22.98,2.98,25.01,157.190002,88.686818,10047.19043,5856.600098,176.800006,26.33
"2011-07-28",119.339564,23.74,2.951,24.93,157.320007,88.862127,9901.349609,5873.200195,178.649997,26.030001
"2011-07-29",118.523928,25.25,2.805,24.6,158.289993,88.443333,9833.030273,5815.200195,181.850009,25.57
"2011-08-01",118.01988,23.66,2.74,24.48,157.720001,87.625229,9965.009766,5774.399902,184.250003,25.213329
"2011-08-02",115.004773,24.790001,2.624,23.93,161.520004,88.608909,9844.589844,5718.399902,198.600009,23.23333
"2011-08-03",115.627956,23.379999,2.599,23.540001,161.490005,88.365424,9637.139648,5584.5,195.350009,23.616671
"2011-08-04",110.211766,31.66,2.458,22.07,160.639999,91.160622,9659.179688,5393.100098,224.300006,20.133329
"2011-08-05",110.046805,32,2.558,22.290001,161.75,92.017693,9299.879883,5247,226.600009,19.853331
"2011-08-08",102.8802,48,2.339,20.540001,167.119995,95.864746,9097.55957,5069,272.399998,15.94
"2011-08-09",107.664048,35.060001,2.182,20.559999,168.610001,98.163241,8944.480469,5164.899902,231.35001,18.22333
"2011-08-10",102.907692,42.990002,2.137,20.709999,174.580002,101.182448,9038.740234,5007.200195,262.049992,15.77667
"2011-08-11",107.526579,39,2.336,21.75,170.75,98.172982,8981.94043,5162.799805,225.750003,17.99333
"2011-08-12",108.250572,36.360001,2.237,21.73,169.970001,98.124282,8963.719727,5320,220.850009,18.373329
"2011-08-15",110.541687,31.870001,2.285,22.42,171.800003,100.276685,9086.410156,5350.600098,206.350009,19.56333
"2011-08-16",109.597742,32.849998,2.214,22.129999,173.919998,102.477788,9107.429688,5357.600098,212.500003,19.01
"2011-08-17",109.671059,31.58,2.165,22.25,174.419998,103.2472,9057.259766,5331.600098,212.000003,19.00333
"2011-08-18",104.942203,42.669998,2.083,20.690001,177.720001,101.484366,8943.759766,5092.200195,240.149997,16.49667
"2011-08-19",103.228447,43.049999,2.071,20.969999,179.949997,107.12347,8719.240234,5040.799805,252.050007,15.65667
"2011-08-22",103.31093,42.439999,2.088,21.34,184.589996,110.775739,8628.129883,5095.299805,252.250004,15.65333
"2011-08-23",106.710943,36.27,2.137,21.83,177.669998,104.075046,8733.009766,5129.399902,226.850009,17.216669
"2011-08-24",108.213914,35.900002,2.26,21.6,171.649994,102.097952,8639.610352,5205.899902,217.45,17.933331
"2011-08-25",106.564309,39.759998,2.222,21.530001,172.360001,101.552542,8772.360352,5131.100098,227.649997,17.07667
"2011-08-26",108.113104,35.59,2.188,21.65,177.470001,103.588077,8797.780273,5129.899902,216.250003,17.91667
"2011-08-29",111.219855,32.279999,2.271,22.200001,173.889999,101.01688,8851.349609,5129.899902,197.300006,19.48
"2011-08-30",111.513117,32.889999,2.176,22.549999,179.100006,102.429088,8953.900391,5268.700195,195.7,19.623329
"2011-08-31",112.007998,31.620001,2.218,22.6,177.720001,102.799189,8955.200195,5394.5,192.45,19.976669
"2011-09-01",110.834949,31.82,2.146,22.559999,177.869995,100.890264,9060.799805,5418.700195,199.300006,19.293329
"2011-09-02",108.003128,33.919998,1.996,21.969999,183.240005,105.185335,8950.740234,5292,214.750003,17.773331
"2011-09-05",NA,NA,NA,NA,NA,NA,8784.459961,5102.600098,NA,NA
"2011-09-06",107.214984,37,1.979,21.92,182.899994,106.334582,8590.570312,5156.799805,219.100009,17.389999
"2011-09-07",110.239258,33.380001,2.036,22.690001,177.080002,106.042398,8763.410156,5318.600098,199.750003,18.83333
"2011-09-08",109.093701,34.32,1.986,22.559999,181.809998,109.529099,8793.120117,5340.399902,206.250003,18.290001
"2011-09-09",106.234388,38.52,1.915,22.129999,180.699997,108.798645,8737.660156,5214.700195,222.45,16.84
"2011-09-12",106.921722,38.59,1.93,22.52,176.669998,105.730738,8535.669922,5129.600098,218.300006,17.16
"2011-09-13",107.902319,36.91,1.994,22.84,178.539993,108.331159,8616.549805,5174.299805,212.100009,17.66
"2011-09-14",109.39613,34.599998,2.011,22.48,177.210007,105.769696,8518.570312,5227,202.95,18.41667
"2011-09-15",111.284006,31.969999,2.085,22.690001,174.399994,104.172438,8668.860352,5337.5,192.600009,19.360001
"2011-09-16",111.942654,30.98,2.076,22.35,176.029999,106.00344,8864.160156,5368.399902,189.550006,19.636669
"2011-09-19",110.828018,32.73,1.94,21.76,173.309998,107.250087,NA,5259.600098,194.95,19.059999
"2011-09-20",110.699052,32.860001,1.947,21.84,175.779999,110.493296,8721.240234,5363.700195,196.600009,18.92667
"2011-09-21",107.438049,37.32,1.875,21.51,173.589996,107.337738,8741.160156,5288.399902,214.45,17.18
"2011-09-22",103.965177,41.349998,1.715,20.24,169.050003,100.25721,8560.259766,5041.600098,234.95,15.51667
"2011-09-23",104.591584,41.25,1.808,20.25,159.800003,93.907128,NA,5066.799805,231.10001,15.81667
"2011-09-26",107.078787,39.02,1.904,20.49,157.580002,95.290118,8374.129883,5089.399902,214.850009,16.89333
"2011-09-27",108.276333,37.709999,2.016,21.120001,160.630005,96.507541,8609.950195,5294.100098,207.550006,17.49667
"2011-09-28",106.065482,41.080002,2.002,20.35,156.220001,92.728663,8615.650391,5217.600098,221.2,16.33333
"2011-09-29",106.903766,38.84,1.957,20.83,157.699997,92.689705,8701.230469,5196.799805,215.750003,16.706671
"2011-09-30",104.232322,42.959999,1.924,19.84,158.059998,94.199312,8700.290039,5128.5,231.399997,15.45667
"2011-10-03",101.266098,45.450001,1.785,19.26,160.960007,96.273798,8545.480469,5075.5,253.35001,14.04333
"2011-10-04",103.486156,40.82,1.781,19.4,157.639999,90.196425,8456.120117,4944.399902,235.899997,15.00667
"2011-10-05",105.402227,37.810001,1.905,20.07,159.460007,94.569406,8382.980469,5102.200195,221.850009,15.86667
"2011-10-06",107.309084,36.27,1.986,20.84,160.490005,96.37119,8522.019531,5291.299805,209.45,16.783331
"2011-10-07",106.590559,36.200001,2.068,20.9,159.179993,95.163509,8605.620117,5303.399902,213.899997,16.35
"2011-10-10",110.155555,33.02,2.076,21.68,163.270004,98.728127,NA,5399,192.399997,18.02
"2011-10-11",110.266093,32.860001,2.16,21.58,162.100006,99.341705,8773.679688,5395.700195,191.899997,18.08
"2011-10-12",111.233343,31.26,2.226,21.48,163.259995,100.52017,8738.900391,5441.799805,186.250003,18.58333
"2011-10-13",111.01226,30.700001,2.169,21.309999,162.300003,98.231416,8823.25,5403.399902,187.250003,18.49333
"2011-10-14",112.909903,28.24,2.232,22.120001,163.399994,100.588345,8747.959961,5466.399902,177.500003,19.443331
"2011-10-17",110.754328,33.389999,2.155,21.879999,162.619995,98.036631,8879.599609,5436.700195,188.000003,18.26667
"2011-10-18",112.919117,31.559999,2.151,22.360001,161.839996,99.078745,8741.910156,5410.399902,176.95,19.40333
"2011-10-19",111.583391,34.439999,2.159,21.780001,159.869995,96.322498,8772.540039,5450.5,183.149997,18.629999
"2011-10-20",112.071626,34.779999,2.18,21.76,157.770004,96.439366,8682.150391,5384.700195,180.800006,18.933331
"2011-10-21",114.199566,31.32,2.203,22.15,159.520004,97.432787,8678.889648,5488.700195,170.399996,19.966669
"2011-10-24",115.599768,29.26,2.234,23.190001,161.020004,101.5915,8843.980469,5548.100098,162.949999,20.883329
"2011-10-25",113.352076,32.220001,2.128,23.51,165.589996,106.743635,8762.30957,5525.5,172.899996,19.639999
"2011-10-26",114.50356,29.860001,2.203,22.98,167.399994,108.146108,8748.469727,5553.200195,167.100009,20.209999
"2011-10-27",118.492302,25.459999,2.395,23.780001,169.550003,107.834448,8926.540039,5713.799805,149.649996,22.316669
"2011-10-28",118.464667,24.530001,2.306,23.66,169.619995,109.217439,9050.469727,5702.200195,149.649996,22.306669
"2011-10-31",115.608981,29.959999,2.175,23.48,167.339996,106.714418,8988.389648,5544.200195,160.649996,20.67333
"2011-11-01",112.384827,34.77,2.001,23.1,167.380005,107.405913,8835.519531,5421.600098,174.100009,18.99667
"2011-11-02",114.217987,32.740002,2.006,23.4,169.059998,110.756263,8640.419922,5484.100098,165.399996,19.889999
"2011-11-03",116.299872,30.5,2.066,23.84,171.720001,115.64543,NA,5545.600098,156.149996,20.99
"2011-11-04",115.590561,30.16,2.05,23.940001,170.850006,115.567521,8801.400391,5527.200195,158.550005,20.690001
"2011-11-07",116.309086,29.85,1.994,24.379999,174.979996,116.297974,8767.089844,5510.799805,155.899996,21
"2011-11-08",117.801404,27.48,2.065,24.629999,173.529999,115.479862,8655.509766,5567.299805,150.250002,21.796671
"2011-11-09",113.453407,36.16,1.955,24.34,172.070007,113.424852,8755.44043,5460.399902,167.050006,19.360001
"2011-11-10",114.52198,32.810001,2.056,24.84,171.139999,112.071078,8500.799805,5444.799805,162.850009,19.81333
"2011-11-11",116.677562,30.040001,2.056,25.16,173.960007,116.181099,8514.469727,5545.399902,153.399996,20.963329
"2011-11-14",115.572133,31.129999,2.043,24.950001,173.199997,114.048172,8603.700195,5519,157.449999,20.43667
"2011-11-15",116.143272,31.219999,2.057,25.33,173.360001,116.327191,8541.929688,5517.399902,155.000002,20.73
"2011-11-16",114.300897,33.509998,2.024,25.98,171.509995,114.895501,8463.160156,5509,162.250002,19.75667
"2011-11-17",112.486158,34.509998,1.958,25.17,167.100006,111.214015,8479.629883,5423.100098,170.250003,18.773331
"2011-11-18",112.366406,32,2.012,24.9,167.619995,108.116891,8374.910156,5362.899902,171.100009,18.690001
"2011-11-21",110.229252,32.91,1.962,24.75,163.5,104.250355,8348.269531,5222.600098,180.2,17.67
